,headline,date,snippet,source
394,"Talks between SQM, Chile authorities end with no deal",16/10/2017,dispute between Chilean authorities and Sociedad Quimica Y Minera (SQM obligations in its lease agreement with the government. SQM says it has,reuters
395,"BRIEF-alstria office REIT leases 4,300 sqm in the Bieberhaus in Hamburg",10/10/2017,"OFFICE REIT-AG: ALSTRIA LEASES 4,300 SQM IN THE BIEBERHAUS (HAMBURG",reuters
396,BRIEF-Megaworld sees further growth in office demand,09/10/2017,"demand, still on-track tohit 1m sqm by end-2017‍​* Co sealed deal",reuters
397,BRIEF-CA Immobilien Anlagen purchases building B of the Warsaw Spire Komplex,28/09/2017,"OF THE 21,600 SQMFRONTEX OFFICE BUILDING FOR AROUND € 100 M IN LINE",reuters
398,BRIEF-FastPartner signs lease agreement with Turbo Extreme Sport Zone,26/09/2017,"Sept 26 (Reuters) - FASTPARTNER AB:* ‍RENTS 6,000 SQM TO TURBO",reuters
399,"BRIEF-alstria office REIT leases 4,700 sqm in Cologne",25/09/2017,"OFFICE REIT-AG: ALSTRIA LEASES 4,700SQM IN COLOGNESource text for Eikon",reuters
400,RPT-Small cities benefit as southern China project takes off,24/09/2017,"metre (sqm), a quarter of other areas near Shenzhen andjust a tenth",reuters
401,Small cities benefit as southern China project takes off,23/09/2017,"are around 10,000 yuan persquare metre (sqm), a quarter of other areas",reuters
402,Potash Corp hires banks to explore sale of SQM stake: La Tercera,23/09/2017,"percent stake in Chile's Sociedad Quimica Y Minera (SQM) , one of the world's biggest lithium producers, did",reuters
403,Potash Corp hires banks to explore sale of SQM stake - La Tercera,23/09/2017,"32 percent stake in Chile'sSociedad Quimica Y Minera (SQM), Chilean, La Tercerareported, without naming sources.Potash Corp and SQM",reuters
404,"BRIEF-Fabege let 16,500 sqm to Swedbank",19/09/2017,"Sept 19 (Reuters) - FABEGE AB* FABEGE LETT 16,500 SQM TO SWEDBANK",reuters
405,"BRIEF-Palm Hills, NUCA to develop EGP 150 bln residential project",12/09/2017,SPREADING 12.6 MILLION SQM INWEST CAIRO* SAYS CO WILL BE RESPONSIBLE OF BUA OF UP TO 422K SQM* SAYS PROJECT’S INVESTMENT COST IS ESTIMATED,reuters
406,BRIEF-Arena Minerals secures extension deal with SQM,05/09/2017,secured extension deal with SQMextending option exercise date from July 27,reuters
407,EMERGING MARKETS-Latam currencies firm after Yellen speech; Chile stocks hit high,25/08/2017,by gains inminer SQM and LATAM Airlines. At a conference in Jackson,reuters
408,BRIEF-SQM reports Q2 net income of $0.38 per ADR,23/08/2017,Aug 23 (Reuters) - Sociedad Quimica y Minera de Chile S.A.* Q2 net income of $0.38 per ADR* Sociedad Química y Minera de Chile S.A,reuters
409,Fitch Rates LVGEM's USD Notes Final 'B+',09/08/2017,", who has secured about 12 million squaremetres (sqm) ofland, mainlyexpects will haveabout 4 million sqm of gross floor area (GFA",reuters
410,Nissan to sell its electric battery business to GSR Capital,08/08/2017,"Y Minera (SQM), one of the world's biggest lithium producers, Reuters",reuters
411,Lithium processors prepare to meet demand in era of electric car,07/08/2017,"Reuters.Expansion plans by Chile's Sociedad Quimica Y Minera (SQM) < estimates FMC, Albemarle, SQM",reuters
412,"BRIEF-Plaza Centers announces disposal of plot totalling about 32,000 sqm",07/08/2017,"OF PLOT TOTALLING ABOUT32,000 SQM IN TIMISOARA, ROMANIA, FOR 7.25 MLN",reuters
413,REFILE-Lithium processors prepare to meet demand in era of electric car,07/08/2017,"Reuters.Expansion plans by Chile's Sociedad Quimica Y Minera (SQM.Roskill managing director Robert Baylis estimates FMC,Albemarle, SQM",reuters
414,Fitch Rates CNLP's USD Notes Final 'B',03/08/2017,"supply of around 1billion squaremetres (sqm) at end-2015 - in sharp, with more than 2 million sqm ofcompleted logisticproperties. CNLP",reuters
415,"Fitch Assigns LVGEM First-Time 'B+' Rating, Rates USD Notes",02/08/2017,"about 12 million squaremetres (sqm) ofland, mainly in Shenzhen 4 million sqm of gross floor area (GFA) and will beinjected in 2018",reuters
416,Fitch Assigns Sunac's Proposed Notes 'BB-(EXP)'; Watch Negative,01/08/2017,"square metres (sqm)in gross floorarea (GFA), against sales of 6 million sqm. We believe the 1H17landacquisitions will not generate sales",reuters
417,BRIEF-Barwa Real Estate awards 140 mln riyals contract to Qatar Building Engineering,30/07/2017,"TOTAL CONSTRUCTION BUILT-UP AREA OF AROUND193,000 SQM, INCLUDES",reuters
418,BRIEF-Potash Corp of Saskatchewan not planning potash output cuts-CEO,27/07/2017,approached by China-basedinterests for its SQM stake* Potash Corp,reuters
419,Fitch Rates CNLP's Proposed USD Notes 'B(EXP)',25/07/2017,squaremetres (sqm) as ofend-2015 - in sharp contrast to a penetration sqm ofcompleted logisticproperties. CNLP is relatively stronger,reuters
420,Lithium supply pipeline is filling but will it be enough? Andy Home,20/07/2017,"Corp, Albemarle and Chile's SQM, is meanwhile flexing its collective leaders in this chase for more production are Chile's SQM and China's",reuters
421,CORRECTED-RPT-COLUMN-Lithium supply pipeline is filling but will it be enough? Andy Home,20/07/2017,"and Chile's SQM, is meanwhileflexing its collective capacity muscles for more production areChile's SQM and China's Jiangxi Ganfeng Lithium",reuters
422,CORRECTED-COLUMN-Lithium supply pipeline is filling but will it be enough? Andy Home,20/07/2017,"and Chile's SQM, is meanwhileflexing its collective capacity muscles for more production areChile's SQM and China's Jiangxi Ganfeng Lithium",reuters
423,"BRIEF-VIB Vermoegen ‍lets 9,500 sqm to Japanese manufacturer of mechanical components​",20/07/2017,"July 20 (Reuters) - VIB VERMOEGEN AG:* ‍LETS 9,500 SQM ON A LONG",reuters
424,"BRIEF-LSR Group H1 value of contracts RUB 26 billion, down 32%",19/07/2017,"July 19 (Reuters) - LSR GROUP* Q2 NEW CONTRACT SALES 117,000 SQM VERSUS 153,000 SQM YEARAGO* H1 VALUE OF CONTRACTS RUB 26 BILLION, DOWN",reuters
425,BRIEF-Alstria Office leases Stuttgart property to German state,17/07/2017,"July 17 (Reuters) - Alstria Office Reit AG* Says leases 8,400 sqm",reuters
426,Fitch Downgrades Sunac to 'BB-'; Places On Watch Negative,12/07/2017,metres (sqm) in attributable gross floor area (GFA) at end-2016,reuters
427,METALS-London copper steadies near one-week low as dollar eases,05/07/2017,"in Chile's Sociedad Quimica Y Minera (SQM), one of the world's biggest",reuters
428,Fitch Assigns Beijing Capital Group's Notes Final 'BBB' Rating,05/07/2017,million squaremetre (sqm) pieceof land directly held by the holdco develops its 3 million sqmDaxing land and 38million sq m of land,reuters
429,Exclusive: China's GSR eyes substantial stake in $9 billion Chilean lithium miner SQM - sources,05/07/2017,"holding in Chile's Sociedad Quimica Y Minera (SQM), one of the world's, but added there was no firm agreement.SQM is one of just a handful",reuters
430,Fitch Affirms Sino-Ocean Group at 'BBB-'; Outlook Stable,28/06/2017,"for its land bank, with total gross floor area of4.8 million sqm",reuters
431,BRIEF-Beni Stabili to sell to Luxottica Group offices for about EUR 114.5 mln,27/06/2017,"TO SELL TO LUXOTTICA GROUP SPA ANASSET OF 11,705 SQM OF OFFICES LOCATED",reuters
432,BRIEF-Entra: New and extended lease contracts with Norconsult at Kjørbo in Sandvika,26/06/2017,"SIGNED A NEW 10-YEAR LEASE CONTRACT FOR3,950 SQM IN BLOCK 2 AT KJØRBO DURATION OF THEIRCURRENT LEASE CONTRACTS OF 10 950 SQM IN BLOCK 1, 9 AND 10",reuters
433,Fitch Affirms China Jinmao at 'BBB-'; Outlook Stable,23/06/2017,- it had 12.5 million square metres(sqm) of land onan attributableprimary land in Changsha and Nanjing amounted to about 14.4million sqm,reuters
434,Fitch Revises Modernland's Outlook to Stable; Affirms at 'B',23/06/2017,"(ASP) of around IDR1.7 millionper squaremetre (sqm), and Modernland has",reuters
435,"Fitch Assigns CNLP's Rating at 'B', Outlook Stable",22/06/2017,billion squaremetres (sqm) as ofend-2015 - in sharp contrast million sqm ofcompleted logisticproperties. CNLP is relatively,reuters
436,BRIEF-Palm Hills gets NUCA approval for integrated residential community in West Cairo,18/06/2017,"of integrated residential community spanning12.6 million sqm in West of up to 371k sqm of residential built up area (BUA),50k sqm",reuters
437,BRIEF-Entra: lease contract with Norwegian Directorate of Health in Trondheimsporten,16/06/2017,"FOR 1,630 SQM IN TRONDHEIMSPORTEN, A NEW OFFICEBUILDING UNDER CONSTRUCTION",reuters
438,Fitch Downgrades Greenland to 'BB'; Outlook Negative,14/06/2017,"start gross floor area (GFA) totalled 19.3 millionsquare metres(sqm) in 2016, and this outpaced its land-acquisition GFA of14.9 million sqm",reuters
439,BRIEF-Kungsleden rents 1000 sqm of modern offices to Kronofogden,14/06/2017,June 14 (Reuters) - KUNGSLEDEN AB:* RENTS 1000 SQM OF MODERN OFFICES,reuters
440,BRIEF-Egypt's Palm Hills launches new sales and reservations in Palm Valley Mall and Palm Central,06/06/2017,"between EGP 55,000/SQM and EGP120,000/SQM* Palm Valley Mall sellingprice of EGP 38,000/SQMSource text for Eikon:Further company coverage:",reuters
441,BRIEF-Dufry extends contracts in Brazil until 2033,05/06/2017,"WILL ADD MORE SPACE INDUTY-FREE TOTALING CLOSE TO 2,200 SQM AND MORE THAN SQM​Source text for Eikon:Further company coverage:(Gdynia Newsroom)",reuters
442,BRIEF-Echo Investment Q1 net profit lowers to 62.3 mln zlotys,30/05/2017,"AND OFFICEPROJECTS WHOSE TOTAL RENTAL AREA IS OVER 130,000 SQM",reuters
443,BRIEF-Schroder EU Real Estate Investment Trust buys shopping centre in Seville,23/05/2017,"Direkt* The 23,500 sqm shopping centre is let to 50 tenants, witha significant convenience retail offering, anchored by a 2,300sqm",reuters
444,BRIEF-Global Logistic Properties signs new leases in Japan and China,22/05/2017,"182,000 Sqm (2 Million Sq Ft) of new leases in Japanand ChinaSource text for Eikon:Further company coverage:",reuters
445,"CANADA STOCKS-TSX rises, energy leads broad rally as oil climbs",19/05/2017,asthe fertilizer producer's chief executive said a change in SQM'sgovernance,reuters
446,"CANADA STOCKS-TSX rises broadly as banks, resources lead rally",19/05/2017,producer's chief executive said a change in SQM'sgovernance that gave Potash,reuters
447,SQM governance changes no signal of Potash Corp interest in bigger stake: CEO,18/05/2017,"lithium producer SQM, which give shareholder Potash Corp of Saskatchewan shareholders in SQM have agreed to change the way board decisions are made",reuters
448,Potash CEO says SQM governance changes no signal of Potash interest in raising stake-CEO,18/05/2017,"producer SQM, which give shareholder PotashCorp of Saskatchewan greater",reuters
449,SQM says to expand lithium production as demand grows,18/05/2017,"SANTIAGO, May 18 (Reuters) - Chile's SQM said it wasplanning in electric vehicles and mobilephones.SQM has access to vast mineral",reuters
450,BRIEF-SQM qtrly earnings per ADR $0.39,17/05/2017,"May 17 (Reuters) - Sociedad Quimica Y Minera De Chile Sa:* Q1 2017 revenues were US$531.9 million, higher thanrevenues reported during Q1",reuters
451,"BRIEF-LPP confirms Q1 net loss at 117 mln zlotys, plans gross margin at 52-53 pct in 2017",17/05/2017,"ON YEAR AND RETAIL SPACE INCREASED TO 913,900 SQMFROM 855,000 SQM YEAR. BY ABOUT 102,200 SQM* THE CAPEX PLANNED IN 2017 AMOUNTS TO ABOUT",reuters
452,"BRIEF-Global Logistic Properties leases 275,000 SQM in China",03/05/2017,"May 4 (Reuters) - Global Logistic Properties Ltd* Signed 275,000 square meters of new leases in china withfour leaders in e-commerce",reuters
453,Fitch Affirms IRSA Foreign Currency IDR at 'B'; Outlook Stable,25/04/2017,"with 77,252 sqm asof Dec 31, 2016. IRSA PC's cumulative tenants' sales",reuters
454,Shareholders in Chilean lithium firm SQM shake up governance,18/04/2017,"SANTIAGO, April 18 (Reuters) - Three top shareholders inChile's SQM holds just over 30 percent of SQM, and has three board seats, while",reuters
455,Fitch Downgrades Sunshine 100's Notes to 'CCC'; Affirms 'B-' IDR,11/04/2017,"Construction scale was large, with3.3 millionsquare metres (sqm) of total million sqm were newly started in2016. Fitchestimates annual",reuters
456,Fitch Assigns Modernland's USD240m Notes 'B' Final Rating,10/04/2017,") of around IDR1.7 million per square metre (sqm), andModernland has",reuters
457,BRIEF-Technopolis acquires office property in Vilnius,06/04/2017,"OF AT LEAST20,000 SQM* INVESTMENT VALUE OF DEAL IS APPROXIMATELY EUR 32",reuters
458,BRIEF-Kungsleden leases office to Lidl in Emporia Office,06/04/2017,REALESTATE OFFICE FOR 400 SQM OFFICE SPACE IN RECENTLY ACCESSED,reuters
459,BRIEF-Genova Property Group leases about 2500 sqm in Borås,03/04/2017,April 3 (Reuters) - GENOVA PROPERTY GROUP AB* TOGETHER WITH JÄRNGRINDEN AB LEASES ABOUT 2500 SQUAREMETERS IN BORÅS* ASSOCIATED COMPANY,reuters
460,BRIEF-Accentro Real Estate acquires 333 apartments in Leipzig,03/04/2017,in leipzig for 665 euros / sqm purchasedSource text for Eikon:Further company coverage:(Gdynia Newsroom),reuters
461,Fitch Assigns 'B(EXP)' to Modernland's Proposed USD Notes,03/04/2017,"million per square metre (sqm), andModernland hassufficient land",reuters
462,BRIEF-CPI Property Group units completes acquisition of a retail portfolio,29/03/2017,"of approximately 265 thousand sqm (the""Portfolio"") from two funds managed",reuters
463,"BRIEF-Alstria Office Reit signs 10-year lease for 5,900 sqm asset",28/03/2017,"March 28 (Reuters) - Alstria Office Reit AG* Says leases 5,900 sqm",reuters
464,BRIEF-Standard Chartered Private Equity announces real estate investment in Seoul,28/03/2017,"to acquire a 5,853 sqm sitelocated in Insadong, Seoul* $43.5 mln site",reuters
465,"BRIEF-Corem rents out 16,000 sqm in Stockholm",27/03/2017,"March 27 (Reuters) - COREM PROPERTY GROUP AB* RENTS OUT 16,000 SQM",reuters
466,"BRIEF-Groupe Minoteries sells 40,000 sqm of land in Penthalaz",27/03/2017,"March 27 (Reuters) - Groupe Minoteries SA:* Has sold over 40,000 sqm",reuters
467,BRIEF-Effnetplattformen: SBB I Norden buys DNB Bank's headquarters in Oslo,23/03/2017,"lettable area of 49,000 sqm and total rentalincome of about 187 million",reuters
468,BRIEF-Fabege: Naturvårdsverket to become tenant in project in Hammarby,21/03/2017,"contract concerns 7,700 sqm, with an annualrent of around 24 million",reuters
469,BRIEF-LSR Group FY 2016 profit for the period down at RUB 9.16 billion,17/03/2017,thousand sqmin 2017Source text for Eikon:Further company coverage:($1 = 57.8100 roubles) (Gdynia Newsroom),reuters
470,BRIEF-Heimstaden acquires Ståhl Fastigheter AB,14/03/2017,"Fastigheter ab (formerlyKretia), comprising about 90,000 sqm in Uppsala/sqm* Transaction is executed as asset transaction throughcompany",reuters
471,BRIEF-Confidence and Atrium Ljungberg sign contract on fire safety solution in Sickla,14/03/2017,"safety solution for 39,000 sqm inSickla, Nacka* Initial order value from",reuters
472,"BRIEF-Deutsche Euroshop buys shopping center in Czech Republic, approves capital increase",07/03/2017,"* Olympia Center has approximately 85,000 sqm of leasablespace, more",reuters
473,Crowded herd of lithium explorers faces culling as supplies rise,06/03/2017,"withproducer SQM, and investments by Jiangxi GanfengLithium Co",reuters
474,BRIEF-Paul Hartmann to acquire P&G Incontinence Brand in Spain/Portugal,02/03/2017,"property, contracts with employees, 25,000-sqm manufacturingfacility",reuters
