,date,headline,stock
6187,2017-07-27,samsung electronics expects continued chip boom after record second quarter profit,aapl
6188,2017-07-25,lg display to take on samsung as it lifts oled investment,aapl
6189,2017-07-24,study finds google  samsung phones gaining on mobile monetization,aapl
6190,2017-07-06,samsung electronics tips record second quarter profit as memory prices surge,aapl
6191,2017-07-06,samsung could surpass apple s operating profit in q2,aapl
6192,2017-07-04,samsung plans  18 6 billion south korea investment to widen chip lead,aapl
6193,2018-11-13,the latest smartphone news from apple   samsung,aapl
6194,2017-06-20,samsung electronics plans galaxy note 8 launch event for august  source,aapl
6195,2017-06-16,samsung opens u s  preview of bixby voice assistant,aapl
6196,2017-06-07,samsung to double mobile phone capacity at main indian factory,aapl
6197,2017-05-23,huawei narrows gap with samsung  apple in smartphone sales  gartner,aapl
6198,2017-05-22,samsung electronics says will continue looking for m a opportunities,aapl
6199,2017-05-11,samsung electronics names new mobile marketing chief in delayed reshuffle,aapl
6200,2017-04-27,samsung elec flags stronger second quarter  elliott welcomes share cancellation,aapl
6201,2017-04-04,samsung to ride soaring chip profits in first quarter  galaxy s8 aura in 2017,aapl
6202,2017-04-07,samsung tips best quarterly profit in over three years as chips soar,aapl
6203,2017-03-29,samsung launches galaxy s8 and dreams of recovery from note 7,aapl
6204,2017-03-30,the galaxy s8 arrives as samsung s hold on the smartphone market is slipping,aapl
6205,2017-03-31,samsung group boss earned  1 million at flagship in first quarter  shows first disclosure,aapl
6206,2017-02-26,huawei seeks to exploit samsung gap with new smartphone,aapl
6207,2017-02-26,phonemakers pile in to exploit samsung weakness,aapl
6208,2017-02-03,samsung electronics to launch web payments service for android phones in south korea,aapl
6209,2018-06-27,apple expands oled supplier base  lowers samsung dependence,aapl
6210,2017-01-24,samsung electronics warns of political risks as chips boost fourth quarter profit,aapl
6211,2017-01-23,samsung says batteries caused note 7 fires  may delay new phone launch,aapl
6212,2017-01-05,samsung electronics forecasts fourth quarter profit at over three year high,aapl
6214,2016-12-06,u s  supreme court backs samsung in smartphone fight with apple,aapl
6215,2016-11-23,as samsung moves on from note 7 crisis  sdi battery affiliate struggles,aapl
6216,2016-11-20,galaxy note 7 recall did not damage samsung brand in u s   reuters ipsos poll,aapl
6217,2018-06-05,apple roundup  wwdc  homepod  eu tax  samsung infringement,aapl
6218,2016-11-04,samsung america says it has replaced most recalled galaxy note 7s,aapl
6219,2016-10-31,samsung electronics ceo says firm must learn from crisis,aapl
6220,2016-10-27,samsung electronics vows mobile rebound  dangles buyback after note 7 shock,aapl
6221,2016-10-12,samsung s ditching of flagship phone portends android turf war,aapl
6222,2016-10-12,samsung slashes third quarter profit estimate by a third after pulling plug on note 7,aapl
6223,2016-10-12,samsung s latest invention  a fireproof box for note 7 returns,aapl
6224,2016-10-13,samsung offers financial incentives to stem note 7 bleeding,aapl
6225,2016-10-14,samsung flags  5 3 billion profit hit from note 7 failure,aapl
6226,2016-10-19,at crisis hit samsung  nerves jangle as annual review looms,aapl
6227,2016-10-10,wall street gains with energy shares  apple up on samsung woes,aapl
6228,2016-10-11,note 7 fiasco could burn a  17 billion hole in samsung accounts,aapl
6229,2016-10-11,samsung scraps galaxy note 7 over fire concerns,aapl
6230,2016-10-11,apple samsung iphone patent feud leaves u s  top court struggling,aapl
6231,2016-10-07,u s  court reinstates apple  120 million patent win over samsung,aapl
6232,2016-10-10,u s  top court to hear apple samsung feud over iphone designs,aapl
6233,2016-10-10,apple stock hits highest since december on samsung note 7 fire crisis,aapl
6234,2016-10-06,fighting fires  samsung struggles to limit damage from smartphone recall,aapl
6235,2016-10-06,samsung sees third quarter profit jump as chip surge eases smartphone recall blues,aapl
6236,2016-09-30,samsung slammed by chinese state tv over note 7 recall  discrimination ,aapl
6237,2016-09-23,samsung phone emits smoke on indian plane mid air  no damage,aapl
6238,2016-09-21,u s  carrier verizon starts taking orders for new samsung note 7 phones,aapl
6239,2016-09-15,samsung to replace or refund 1 million u s  galaxy note 7 phones,aapl
6240,2016-09-12,samsung scion to take board role at flagship amid note 7 shock,aapl
6241,2016-09-12,samsung  lg sued over u s  employee recruiting policies,aapl
6242,2016-09-13,china s atl to become main battery supplier for samsung s galaxy note 7  source,aapl
6243,2016-09-10,samsung urges note 7 users to switch off phones and turn them in,aapl
6244,2016-09-11,samsung electronics shares slide as note 7 recall takes toll,aapl
6245,2018-05-24,apple roundup  irish tax  homepod  bernstein  samsung fight,aapl
6246,2016-09-06,samsung trips on quality control in rush to pip apple,aapl
6247,2016-09-02,samsung recalls galaxy note 7 phones after battery fires,aapl
6248,2016-09-01,samsung mobile recovery suffers blow as galaxy notes  catch fire ,aapl
6249,2016-09-02,samsung electronics considers galaxy note 7 recall  source,aapl
6250,2016-08-23,samsung electronics says galaxy note 7 demand beats supply,aapl
6251,2016-08-24,samsung  tencent surge in race to become asia s most valuable firm,aapl
6252,2016-08-22,samsung plans refurbished smartphone program  source,aapl
6253,2016-08-04,designers come out for apple in patent fight with samsung,aapl
6254,2016-07-29,apple asks u s  supreme court to rule against samsung over patents,aapl
6255,2016-08-02,samsung electronics unveils new curved screen galaxy note phone in h2 sales push,aapl
6256,2016-07-28,samsung electronics tips  solid  second half profits on components pickup,aapl
6257,2016-07-22,samsung elec sues huawei in china for patent infringement,aapl
6258,2016-07-06,smartphones lift samsung electronics to best profit in over two years,aapl
6259,2016-07-05,samsung electronics set for best quarter in over two years on second quarter smartphone boost,aapl
6260,2016-06-21,samsung takes fight to apple with mobile wallet strategy,aapl
6261,2016-06-08,apple case against samsung should go back to lower court  justice dept,aapl
6262,2016-06-09,apple case against samsung should go back to lower court  justice department,aapl
6263,2016-05-26,samsung elec to launch samsung pay web payments app  electronic times,aapl
6264,2016-05-24,china s huawei files patent suits against samsung elec,aapl
6265,2016-05-20,samsung to partner with alibaba on mobile payments in china,aapl
6266,2016-05-22,to halt smartphone slide  samsung rewrites playbook ,aapl
6267,2016-04-05,as apple plots india push  samsung stakes turf with revamped phones,aapl
6268,2016-04-07,samsung electronics set for first quarter profit jump  but some call an earnings peak,aapl
6269,2016-03-30,with galaxy s7  samsung seen rediscovering its mobile mojo,aapl
6270,2016-03-21,u s  top court agrees to hear samsung apple patent fight,aapl
6271,2016-03-08,samsung elec to launch phone upgrade scheme in south korea,aapl
6272,2016-02-26,samsung wins appeal in patent dispute with apple,aapl
6273,2016-02-22,samsung  lg unveil new devices in bid for smartphone recovery,aapl
6274,2016-01-30,nokia samsung patent verdict expected within days,aapl
6275,2016-01-27,samsung elec warns of difficult 2016 as smartphone troubles spread,aapl
6276,2016-01-14,samsung electronics to produce new qualcomm chips in blow to tsmc,aapl
6277,2016-01-07,samsung elec fourth quarter guidance underscores tech sector headwinds,aapl
6278,2016-01-05,samsung urges u s  court to overturn  120 million patent verdict for apple,aapl
6279,2016-01-05,samsung electronics to expand mobile payments to new countries  smartwatches,aapl
6280,2015-12-21,samsung electronics to start making new chips for amd in 2016  electronic times,aapl
6281,2015-12-28,samsung pay plans to enable u s  online shopping in 2016,aapl
6282,2015-12-29,lg display  samsung display to supply oled screens to apple iphones   report,aapl
6283,2015-12-21,culture shock  samsung s mobile woes rooted in hardware legacy,aapl
6284,2015-12-14,samsung appeals apple patent  windfall  ruling to u s  supreme court,aapl
6285,2015-12-03,samsung heir tests investors  patience with cautious change,aapl
6286,2015-11-30,samsung electronics names new smartphone head as heir apparent makes mark,aapl
6287,2015-10-29,samsung electronics unveils  9 9 billion buyback ,aapl
6288,2015-10-29,better late than never  samsung it arms push into autos ,aapl
6289,2015-10-27,samsung pay sees strong repeat usage among u s  consumers,aapl
6290,2015-10-27,huawei takes smartphone fight to samsung  apple with third quarter shipments boom,aapl
6291,2015-10-22,samsung electronics considering share buybacks  korea economic daily,aapl
6292,2015-10-20,samsung electronics to advance launch of next galaxy s phone   south korea paper,aapl
6293,2015-10-07,samsung electronics says mobile payments data safe after looppay hack,aapl
6294,2015-10-06,samsung electronics struggles to find fix for smartphone woes,aapl
6295,2015-10-07,samsung electronics tips better than expected third quarter profit  shares surge,aapl
6296,2018-02-28,samsung shares set to rise,aapl
6297,2015-09-17,apple wins patent ruling against samsung in u s  appeals court,aapl
6298,2015-09-03,samsung to make new smartwatch available to competition,aapl
6299,2015-09-02,huawei takes aim at apple  samsung with mate s phone,aapl
6300,2015-08-13,samsung electronics unveils high end phones in search of sales boost,aapl
6301,2015-08-04,samsung glamour days over as it fights to save mobile market share,aapl
6302,2015-07-30,samsung can halt smartflash patent infringement trial  u s  appeals court,aapl
6303,2015-07-30,samsung electronics cautious on second half  capital returns disappoint,aapl
6304,2015-07-10,samsung elec to bring forward key smartphone launch  source,aapl
6305,2015-07-07,samsung electronics profit guidance suggests costly s6 miss  ,aapl
6306,2015-06-07,samsung elec s new smartwatch to offer mobile payments  electronic times,aapl
6307,2015-06-02,samsung elec s galaxy s6 april sales suggest good start  researcher,aapl
6308,2015-06-04,alcoa supplying aerospace aluminum for samsung galaxy 6 phones,aapl
6309,2015-05-18,apple gets partial win on appeal in samsung patent case,aapl
6310,2015-04-28,samsung electronics tips better second quarter  though cautious on outlook ,aapl
6311,2015-04-28,samsung elec overtook apple as top smartphone maker in first quarter  strategy analytics,aapl
6312,2015-04-15,samsung creates team to make screens for apple devices  bloomberg,aapl
6313,2015-04-07,samsung expects profits to decline more than 30  from 1q of 2014 ,aapl
6314,2015-03-03,apple edges out samsung in global smartphone sales  gartner,aapl
6315,2015-03-04,judges wary of apple s claims of phone patent harm by samsung,aapl
6316,2015-03-02,samsung unveils sleek new galaxy phones to battle apple,aapl
6317,2015-02-26,samsung elec to freeze salaries in south korea for first time since 2009,aapl
6318,2015-02-17,samsung electronics earmarking cash for growth  including ma,aapl
6319,2015-02-18,samsung to buy mobile payment service provider looppay,aapl
6320,2015-02-09,amid mobile slump  samsung needs more outside customers for its chips and panels,aapl
6321,2015-02-11,samsung display to invest  3 6 billion in new oled production line,aapl
6322,2015-01-28,samsung electronics fourth quarter profit meets guidance  outlook cautious,aapl
6323,2015-01-22,iphone 6 hands apple record share of samsung s home market,aapl
6324,2015-01-25,samsung electronics to be main chip supplier for next iphone  south korea paper,aapl
6325,2015-01-15,exclusive  samsung talks to blackberry about  7 5 billion buyout   source,aapl
6326,2015-01-19,samsung electronics ponders stock split to appease investors  executive,aapl
6327,2015-01-21,samsung drops qualcomm processors in next galaxy s  report,aapl
6328,2014-12-31,samsung electronics says new smart tvs in 2015 to run tizen platform,aapl
6329,2014-12-25,tizen tv no substitute for samsung s long awaited answer to android,aapl
6330,2014-12-02,samsung electronics exits fibre optics amid sharper focus on reviving smartphones,aapl
6331,2014-12-03,samsung mobile executives to leave after profit slide  source,aapl
6332,2014-12-04,samsung asks appeals court to throw out  930 million damages in apple infringement case,aapl
6333,2014-12-01,samsung electronics mobile chief survives reshuffle despite weak figures,aapl
6334,2014-11-14,samsung electronics chases curved smartphone wave to beat flat screen crowd,aapl
6335,2014-10-31,samsung says microsoft deal invites  charges of collusion   filing,aapl
6336,2014-10-30,samsung seeks smartphone revamp to arrest profit slide,aapl
